is_testdata,Material Composition,EnergyAboveHull (meV/atom),Coeficient of Thermal Expansion (10^-6 K-1)_AB_avg,Asite_HHIp_min,host_Bsite0_IsFCC,Asite_HHIp_weighted_avg, BP (K)_AB_avg,Asite_Coeficient of Thermal Expansion (10^-6 K-1)_max,host_Bsite0_Group,Asite_Ionic Radius (angstroms)_range,Bsite_IsFCC_weighted_avg,MendeleevNumber_AB_avg,Asite_HHIr_min,Bsite_NUnfilled_weighted_avg,BCCenergy_pa_AB_avg,Bsite_Electro-  negativity_max,Asite_electrical conductivity_max,Asite_Coeficient of Thermal Expansion (10^-6 K-1)_weighted_avg,host_Bsite0_NUnfilled,Bsite_NUnfilled_min,Asite_GSenergy_pa_max,host_Bsite0_NdUnfilled,Heat of Vaporization_AB_avg,Asite_ BP (K)_weighted_avg,Bsite_Group_max,Second Ionization Potential  (V)_AB_avg,At. Radius   (angstroms)_AB_avg,Asite_shannon_radii_range,Asite_BCCenergydiff_min,Asite_HHIr_weighted_avg,Bsite_Group_weighted_avg,Asite_ BP (K)_max,host_Bsite0_At. Radius   (angstroms),num_of_atoms_host_Asite0,Bsite_IsBCC_weighted_avg,HHIp_AB_avg,Bsite_NdUnfilled_weighted_avg,Bsite_NdValence_weighted_avg,BCCfermi_AB_ratio,Asite_NUnfilled_max,Bsite_Heat of Vaporization_weighted_avg,Asite_BCCenergy_pa_max,Asite_BCCvolume_pa_range,MendeleevNumber_AB_ratio,num_of_atoms_host_Bsite0,host_Bsite0_NdValence,Bsite_BCCvolume_pa_max,Bsite_IsFCC_max,Asite_IsRareEarth_max,BCCenergydiff_AB_diff,Asite_heat of fusion_min,GSenergy_pa_AB_avg,Bsite_BCCfermi_weighted_avg,Atomic Radius (Å)_AB_avg,Bsite_Most stable oxidation State_range,Asite_Ionic Radius (angstroms)_min,Asite_MendeleevNumber_min,BCCfermi_AB_avg,num_of_atoms_host_Asite0,Electron Affinity (kJ/mol)_AB_avg,heat of fusion_AB_diff,Bsite_thermal conductivity_max,Bsite_Coeficient of Thermal Expansion (10^-6 K-1)_weighted_avg,Asite_electrical conductivity_weighted_avg,First Ionization Potential (V)_AB_avg,Asite_ICSDVolume_range,Electro-  negativity_AB_diff,Bsite_NdValence_max,host_Bsite0_BCCenergy_pa,num_of_atoms_host_Bsite0,Asite_NUnfilled_weighted_avg,Asite_thermal conductivity_max
0,Ba2Sr6V8O24,42.13350699,15.2125,300,0,390,2705.375,22.5,5,0.16,0,27.125,230,7,-5.339298094,1.63,5,22.025,7,7,-1.6828136,7,292.2125,1760.75,5,12.71175,2.22375,0.17,0,282.5,5,2078,1.92,6,1,360,7,3,0.260702026,0,446.7,-1.67793991,10.68,0.179347826,8,3,13.01,0,0,0.001827634,8.01,-5.341125728,6.45502198,1.74425,0,1.26,8,4.068929643,6,-44.5,-7.32375,30.7,8.4,4.45,6.157125,6.8,-0.3475,3,-8.93926069,8,0,18.4
0,Ba2Y6Co8O24,113.4830544,13.3125,300,0,810,3185.375,20.6,9,0.4,0,34.625,230,3,-6.108095138,1.88,2.8,13.625,3,3,-1.92352226,3,351.6625,3227.75,9,14.3705,2.03125,0.535,0,252.5,9,3611,1.67,6,0,406.55,3,7,0.459900084,9,373.3,-1.92352226,31.06,0.193965517,8,7,10.44,0,0,-0.003537942,8.01,-6.204859771,6.14041474,1.58275,0,1.02,9,4.482195996,6,28.5,-0.6625,100,13,2.05,6.974,29.9,-0.37125,7,-6.98008657,8,6.75,18.4
0,Ba2Y6Cr8O24,101.755733,9.2625,300,0,810,3086.375,20.6,6,0.4,0,30.125,230,6,-7.370455643,1.66,2.8,13.625,6,6,-1.92352226,5,334.7625,3227.75,6,14.0905,2.12125,0.535,0,252.5,6,3611,1.85,6,1,560,5,5,0.354013056,9,339.5,-1.92352226,31.06,0.229591837,8,5,11.17,0,0,0.046158866,8.01,-7.417523468,7.97704267,1.58075,0,1.02,9,5.400509961,6,25.5,-2.5675,93.7,4.9,2.05,6.427,29.9,-0.26125,5,-9.50480758,8,6.75,18.4
0,Ba2Y6Fe8O24,84.72896518,12.7125,300,0,810,3125.375,20.6,8,0.4,0,33.125,230,4,-6.760794033,1.83,2.8,13.625,4,4,-1.92352226,4,339.7625,3227.75,8,13.9305,2.05625,0.535,0,252.5,8,3611,1.72,6,1,525,4,6,0.43772458,9,349.5,-1.92352226,31.06,0.204545455,8,6,10.73,0,0,0.046613346,8.01,-6.807407378,6.45149343,1.57675,0,1.02,9,4.637735341,6,5.5,0.5325,80.2,11.8,2.05,6.979,29.9,-0.34625,6,-8.28548436,8,6.75,18.4
1,Ba2Y6Ga8O24,184.3874048,16.6625,300,0,810,2852.875,20.6,13,0.4,0,42.625,230,5,-4.107247233,1.81,2.8,13.625,5,5,-1.92352226,0,293.0425,3227.75,13,16.0955,2.10125,0.535,0,252.5,13,3611,1.81,6,0,680,0,10,0.714956882,9,256.06,-1.92352226,31.06,0.152027027,8,10,17.94,0,0,0.029681074,8.01,-4.170792849,3.94985673,1.66125,0,1.02,9,3.386916991,6,8,4.6375,40.6,19.7,2.05,6.0435,29.9,-0.33625,10,-2.97839076,8,6.75,18.4
0,Ba2Y6Mn8O24,91.10598761,17.6625,300,0,810,2731.375,20.6,7,0.4,0,31.625,230,5,-7.053257233,1.55,2.8,13.625,5,5,-1.92352226,5,274.8825,3227.75,7,13.6605,2.09125,0.535,0,252.5,7,3611,1.79,6,1,485,5,5,0.372805099,9,219.74,-1.92352226,31.06,0.216346154,8,5,10.51,0,0,-0.0284639,8.01,-7.174947823,7.57494268,1.57625,0,1.02,9,5.199459966,6,-6.5,0.1125,7.82,21.7,2.05,6.7615,29.9,-0.20625,5,-8.87041076,8,6.75,18.4
0,Ba2Y6Ni8O24,152.5708865,13.5125,300,1,810,3116.375,20.6,10,0.4,1,36.125,230,2,-5.337621373,1.91,2.8,13.625,2,2,-1.92352226,2,353.7625,3227.75,10,14.9245,2.00625,0.535,0,252.5,10,3611,1.62,6,0,455,2,8,0.554178226,9,377.5,-1.92352226,31.06,0.18442623,8,8,10.33,1,0,-0.006979419,8.01,-5.437827483,5.09579251,1.57925,0,1.02,9,3.959884881,6,49,-1.1675,90.7,13.4,2.05,6.8615,29.9,-0.38625,8,-5.43913904,8,6.75,18.4
1,Ba2Y6Sc8O24,94.60256203,11.8125,300,0,810,3168.375,20.6,3,0.4,0,11.125,230,9,-5.704097433,1.36,2.8,13.625,9,9,-1.92352226,9,317.4125,3227.75,3,12.2405,2.24125,0.535,0,252.5,3,3611,2.09,6,0,680,9,1,0.634344893,9,304.8,-1.92352226,31.06,1.022727273,8,1,22.2,0,0,-0.010097619,8.01,-5.807421743,4.45180104,1.75925,0,1.02,9,3.637889146,6,2.55,-0.6225,15.8,10,2.05,6.314,29.9,-0.11125,1,-6.17209116,8,6.75,18.4
0,Ba2Y6Ti8O24,66.50124863,11.1125,300,0,810,3393.875,20.6,4,0.4,0,27.125,230,8,-6.448685908,1.54,2.8,13.625,8,8,-1.92352226,8,377.6125,3227.75,4,12.6305,2.19625,0.535,0,252.5,4,3611,2,6,0,460,8,2,0.948868959,9,425.2,-1.92352226,31.06,0.261627907,8,2,16.84,0,0,-0.010366159,8.01,-6.552278758,2.97615095,1.68025,0,1.02,9,2.900064101,6,3.5,-1.8675,21.9,8.6,2.05,6.454,29.9,-0.20125,2,-7.66126811,8,6.75,18.4
0,Ba2Y6V8O24,33.0048005,11.0125,300,0,810,3438.875,20.6,5,0.4,0,28.625,230,7,-7.087682198,1.63,2.8,13.625,7,7,-1.92352226,7,388.3625,3227.75,5,13.1655,2.15625,0.535,0,252.5,5,3611,1.92,6,1,570,7,3,0.437485304,9,446.7,-1.92352226,31.06,0.244565217,8,3,13.01,0,0,0.046613346,8.01,-7.134295543,6.45502198,1.61675,0,1.02,9,4.639499616,6,18.5,-3.9675,30.7,8.4,2.05,6.414,29.9,-0.24625,3,-8.93926069,8,6.75,18.4
0,Ba3Bi1Pr4Co8O24,109.0334108,12.55,300,0,653.75,3022.1875,20.6,9,0.39,0,40.3125,230,3,-5.256300153,1.88,2.8,12.1,3,3,-1.92352226,3,307.2825,2901.375,9,14.0864375,2.121875,0.44,0,316.25,9,3785,1.67,4,0,328.425,3,7,0.562465588,11,373.3,-1.92352226,33.68,0.390086207,8,7,10.44,0,1,-0.013934341,8.01,-5.342668386,6.14041474,1.606,0,1.03,9,4.797093365,4,44.625,-3.395625,100,13,1.9125,6.7278125,28.3,-0.364375,7,-6.98008657,8,5.875,18.4
0,Ba3Bi4La1Fe8O24,171.9567027,13.4375,300,0,496.25,2593.9375,20.6,8,0.39,0,51.5,230,4,-5.776990071,1.83,2.8,15.075,4,4,-1.92352226,4,270.760625,2164.875,8,14.8286875,1.95625,0.44,0,425,8,3737,1.72,4,1,368.125,4,6,0.89953017,9,349.5,-1.92352226,33.68,0.872727273,8,6,10.73,0,1,0.027807769,8.01,-5.80479784,6.45149343,1.5790625,0,1.03,9,6.127403208,4,32.875,-1.941875,80.2,11.8,1.7375,7.08325,27.5,-0.174375,6,-8.28548436,8,2.625,18.4
0,Ba3Cd1Pr4Ni8O24,257.0759627,13.8375,170,1,608.75,2903.375,30.8,10,0.47,1,40.8125,130,2,-4.288636094,1.91,14.7,14.275,2,2,-0.812174225,2,304.436875,2801.75,10,14.65425,2.101875,0.41,0,257.5,10,3785,1.62,4,0,354.375,2,8,0.566774277,11,377.5,-0.74033904,43.94,0.338114754,8,8,10.33,1,1,-0.017780536,6.07,-4.378041088,5.09579251,1.5893125,0,0.95,9,3.991978313,4,58.25,-4.20875,90.7,13.4,3.6375,6.7218125,41.3,-0.4,8,-5.43913904,8,5.5,96.8
0,Ba3Cd4La1Fe8O24,258.6653096,17.7875,170,0,316.25,2394.6875,30.8,8,0.47,0,47.5,130,4,-4.988228896,1.83,14.7,23.775,4,4,-0.812174225,4,250.978125,1766.375,8,14.8839375,1.97625,0.3,0,190,8,3737,1.72,4,1,278.125,4,6,0.548846795,9,349.5,-0.74033904,43.94,0.727272727,8,6,10.73,0,1,0.0261889,6.07,-5.014417797,6.45149343,1.5263125,0,0.95,9,4.99618746,4,5.375,-3.174375,80.2,11.8,8.6375,7.50925,41.3,-0.256875,6,-8.28548436,8,1.125,96.8
0,Ba3Sn1Pr4Ni8O24,263.8395748,13.2875,260,1,620,3018.125,22,10,0.71,1,41.4375,160,2,-4.485797744,1.91,8.7,13.175,2,2,-1.92352226,2,316.343125,3031.25,10,14.512,2.1025,0.8,0,261.25,10,3785,1.62,4,0,360,2,8,0.692178053,11,377.5,-1.92352226,38.36,0.358606557,8,8,10.33,1,1,-0.018137632,7.2,-4.574845642,5.09579251,1.5975,0,0.71,9,4.311494124,4,65.8125,-4.138125,90.7,13.4,2.8875,6.61875,35.8,-0.383125,8,-5.43913904,8,6,66.6
0,Ba3Sn4La1Fe8O24,285.9481644,15.5875,260,0,361.25,2853.6875,22,8,0.71,0,50,160,4,-5.776875496,1.83,8.7,19.375,4,4,-1.92352226,4,298.603125,2684.375,8,14.3149375,1.97875,0.8,0,205,8,3737,1.72,4,1,300.625,4,6,0.945053738,9,349.5,-1.92352226,38.36,0.818181818,8,6,10.73,0,1,0.024760517,7.2,-5.801636013,6.45149343,1.5590625,0,0.71,9,6.274250705,4,35.625,-2.891875,80.2,11.8,5.6375,7.097,35.8,-0.189375,6,-8.28548436,8,3.125,66.6
1,Ba3Sr3La2Mn1Fe7O24,0,15.25,300,0,507.5,2629.3125,22.5,8,0.26,0,32.125,230,4.125,-5.454057302,1.83,5,17.4625,4,4,-1.6828136,4,268.5425,2334.125,8,13.3825,2.18375,0.25,0,276.25,7.875,3737,1.72,3,1,368.75,4.125,5.875,0.483177097,9,333.28,-1.67793991,26.12,0.176201373,7,6,10.73,0,1,0.007989369,8.01,-5.480815983,6.591924586,1.6744375,1,1.16,8,4.888495787,3,-24.5,-2.500625,80.2,13.0375,3.4,6.650375,25.4,-0.415,6,-8.28548436,7,2.25,18.4
0,Ba4Ba4Mn2Fe6O24,271.9065975,17.4375,300,0,300,2452,20.6,8,0,0,31.625,230,4.25,-5.17761911,1.83,2.8,20.6,4,4,-1.92352226,4,228.63,2078,8,13.0245,2.24875,0,0,230,7.75,2078,1.72,4,1,260,4.25,5.75,0.237604897,0,317.06,-1.92352226,0,0.165898618,6,6,10.73,0,0,-0.018769311,8.01,-5.196388421,6.732355743,1.730375,1,1.42,9,4.165998216,4,-17,-3,80.2,14.275,2.8,6.486625,0,-0.435,6,-8.28548436,6,0,18.4
1,Ba4Bi4Fe8O24,187.3910463,14.4,300,0,415,2490.25,20.6,8,0.39,0,51.25,230,4,-5.59746868,1.83,2.8,17,4,4,-1.92352226,4,254.55,1957.5,8,14.76275,1.9575,0.44,0,415,8,2078,1.72,4,1,327.5,4,6,0.779881286,3,349.5,-1.92352226,33.68,0.863636364,8,6,10.73,0,0,0.019577665,8.01,-5.617046345,6.45149343,1.6005,0,1.03,9,5.74144621,4,26.5,-2.1475,80.2,11.8,1.85,7.06025,27.5,-0.1875,6,-8.28548436,8,1.5,18.4
1,Ba4Bi4Zr7Fe1O24,138.8928547,11.73125,300,0,415,3216.0625,20.6,4,0.39,0,46.4375,230,7.5,-5.677002028,1.83,2.8,17,8,4,-1.92352226,8,359.9875,1957.5,8,13.428375,2.15,0.44,0,415,4.5,2078,2.16,4,0.125,371.25,7.5,2.5,1.116604574,3,560.375,-1.92352226,33.68,1.046831956,7,2,22.75,0,0,-0.014846447,8.01,-5.731003805,4.505980998,1.7575625,1,1.03,9,4.768689994,4,37.875,-5.2975,80.2,6.4625,1.85,6.390875,27.5,0.03125,6,-8.46727487,7,1.5,18.4
0,Ba4Ca4Co4Ni4O24,296.0959131,17.325,300,0,345,2495.75,22.3,9,0.42,0.5,33.75,150,2.5,-4.06750177,1.91,31.3,21.45,3,2,-1.92352226,3,261.4175,1917.5,10,14.27575,2.07,0.27,0,190,9.5,2078,1.67,4,0,198.275,2.5,7.5,0.40005174,0,375.4,-1.92352226,26.77,0.134453782,4,7,10.44,1,0,-0.046604438,8.01,-4.124641385,5.618103625,1.67225,0,1,7,3.932817878,4,-6.75,-4.2125,100,13.2,17.05,6.705,18.7,-0.475,8,-6.98008657,4,0,200
0,Ba4Ca4Co6Ni2O24,247.6849749,17.275,300,0,345,2513,22.3,9,0.42,0.25,33.375,150,2.75,-4.260120211,1.91,31.3,21.45,3,2,-1.92352226,3,260.8925,1917.5,10,14.13725,2.07625,0.27,0,190,9.25,2078,1.67,4,0,186.1625,2.75,7.25,0.382281519,0,374.35,-1.92352226,26.77,0.136170213,6,7,10.44,1,0,-0.045744068,8.01,-4.316399457,5.879259183,1.673125,0,1,7,4.063395656,4,-11.875,-4.08625,100,13.1,17.05,6.733125,18.7,-0.47125,8,-6.98008657,6,0,200
0,Ba4Ca4Co7Ni1O24,212.7566308,17.25,300,0,345,2521.625,22.3,9,0.42,0.125,33.1875,150,2.875,-4.356429432,1.91,31.3,21.45,3,2,-1.92352226,3,260.63,1917.5,10,14.068,2.079375,0.27,0,190,9.125,2078,1.67,4,0,180.10625,2.875,7.125,0.373975558,0,373.825,-1.92352226,26.77,0.137044968,7,7,10.44,1,0,-0.045313883,8.01,-4.412278493,6.009836961,1.6735625,0,1,7,4.128684546,4,-14.4375,-4.023125,100,13.05,17.05,6.7471875,18.7,-0.469375,8,-6.98008657,7,0,200
0,Ba4Ca4Fe1Co7O24,187.8944086,17.15,300,0,345,2522.75,22.3,9,0.42,0,32.8125,150,3.125,-4.534326014,1.88,31.3,21.45,3,3,-1.92352226,3,258.88,1917.5,9,13.94375,2.085625,0.27,0,190,8.875,2078,1.67,4,0.125,188.85625,3.125,6.875,0.363719561,0,370.325,-1.92352226,26.77,0.138828633,7,7,10.73,0,0,-0.038614788,8.01,-4.58347598,6.179299576,1.67325,1,1,7,4.213415853,4,-19.875,-3.810625,100,12.85,17.05,6.761875,18.7,-0.464375,7,-6.98008657,7,0,200
0,Ba4Ca4Fe1Ni7O24,332.2121369,17.325,300,1,345,2462.375,22.3,10,0.42,0.875,34.125,150,2.25,-3.86016147,1.91,31.3,21.45,2,2,-1.92352226,2,260.7175,1917.5,10,14.4285,2.06375,0.27,0,190,9.75,2078,1.62,4,0.125,231.25,2.25,7.75,0.426861012,0,374,-1.92352226,26.77,0.132780083,7,8,10.73,1,0,-0.041626081,8.01,-3.912322728,5.265255125,1.6701875,1,1,7,3.756393628,4,-1.9375,-4.2525,90.7,13.2,17.05,6.6634375,18.7,-0.4775,8,-5.43913904,7,0,200
1,Ba4Ca4Fe2Co6O24,205.5640304,17.075,300,0,345,2515.25,22.3,9,0.42,0,32.625,150,3.25,-4.615913376,1.88,31.3,21.45,3,3,-1.92352226,3,257.3925,1917.5,9,13.88875,2.08875,0.27,0,190,8.75,2078,1.67,4,0.25,203.6625,3.25,6.75,0.361445075,0,367.35,-1.92352226,26.77,0.139737991,6,7,10.73,0,0,-0.032345877,8.01,-4.658794431,6.218184413,1.6725,1,1,7,4.232858271,4,-22.75,-3.66125,100,12.7,17.05,6.7625,18.7,-0.46125,7,-6.98008657,6,0,200
0,Ba4Ca4Fe2Ni6O24,317.3568714,17.225,300,1,345,2463.5,22.3,10,0.42,0.75,33.75,150,2.5,-4.038058053,1.91,31.3,21.45,2,2,-1.92352226,2,258.9675,1917.5,10,14.30425,2.07,0.27,0,190,9.5,2078,1.62,4,0.25,240,2.5,7.5,0.413550848,0,370.5,-1.92352226,26.77,0.134453782,6,8,10.73,1,0,-0.034926985,8.01,-4.083520215,5.43471774,1.669875,1,1,7,3.841124935,4,-7.375,-4.04,90.7,13,17.05,6.678125,18.7,-0.4725,8,-5.43913904,6,0,200
1,Ba4Ca4Fe8O24,163.1857492,16.625,300,0,345,2470.25,22.3,8,0.42,0,31.5,150,4,-5.105437548,1.83,31.3,21.45,4,4,-1.92352226,4,248.4675,1917.5,8,13.55875,2.1075,0.27,0,190,8,2078,1.72,4,1,292.5,4,6,0.348373931,0,349.5,-1.92352226,26.77,0.145454545,8,6,10.73,0,0,0.005267589,8.01,-5.110705136,6.45149343,1.668,0,1,7,4.34951278,4,-40,-2.765,80.2,11.8,17.05,6.76625,18.7,-0.4425,6,-8.28548436,8,0,200
0,Ba4Ca4Mn1Co7O24,180.6609581,17.76875,300,0,345,2473.5,22.3,9,0.42,0,32.625,150,3.25,-4.570883914,1.88,31.3,21.45,3,3,-1.92352226,3,250.77,1917.5,9,13.91,2.09,0.27,0,190,8.75,2078,1.67,4,0.125,183.85625,3.25,6.75,0.355637325,0,354.105,-1.92352226,26.77,0.139737991,7,7,10.51,0,0,-0.047999443,8.01,-4.629418535,6.319730733,1.6731875,2,1,7,4.283631431,4,-21.375,-3.863125,100,14.0875,17.05,6.7346875,18.7,-0.446875,7,-6.98008657,7,0,200
1,Ba4Ca4Mn1Ni7O24,349.6054051,17.94375,300,1,345,2413.125,22.3,10,0.42,0.875,33.9375,150,2.375,-3.89671937,1.91,31.3,21.45,2,2,-1.92352226,2,252.6075,1917.5,10,14.39475,2.068125,0.27,0,190,9.625,2078,1.62,4,0.125,226.25,2.375,7.625,0.41577184,0,357.78,-1.92352226,26.77,0.133611691,7,8,10.51,1,0,-0.051010736,8.01,-3.958265284,5.405686281,1.670125,2,1,7,3.826609206,4,-3.4375,-4.305,90.7,14.4375,17.05,6.63625,18.7,-0.46,8,-5.43913904,7,0,200
0,Ba4Ca4Mn2Co6O24,197.1241296,18.3125,300,0,345,2416.75,22.3,9,0.42,0,32.25,150,3.5,-4.689029176,1.88,31.3,21.45,3,3,-1.92352226,3,241.1725,1917.5,9,13.82125,2.0975,0.27,0,190,8.5,2078,1.67,4,0.25,193.6625,3.5,6.5,0.345824892,0,334.91,-1.92352226,26.77,0.14159292,6,7,10.51,0,0,-0.051115188,8.01,-4.750679542,6.499046725,1.672375,2,1,7,4.373289428,4,-25.75,-3.76625,100,15.175,17.05,6.708125,18.7,-0.42625,7,-6.98008657,6,0,200
0,Ba4Ca4Mn2Ni6O24,346.0879077,18.4625,300,1,345,2365,22.3,10,0.42,0.75,33.375,150,2.75,-4.111173853,1.91,31.3,21.45,2,2,-1.92352226,2,242.7475,1917.5,10,14.23675,2.07875,0.27,0,190,9.25,2078,1.62,4,0.25,230,2.75,7.25,0.393229053,0,338.06,-1.92352226,26.77,0.136170213,6,8,10.51,1,0,-0.053696296,8.01,-4.175405326,5.715580053,1.66975,2,1,7,3.981556091,4,-10.375,-4.145,90.7,15.475,17.05,6.62375,18.7,-0.4375,8,-5.43913904,6,0,200
0,Ba4Ca4Mn4Co4O24,195.6727542,19.4,300,0,345,2303.25,22.3,7,0.42,0,31.5,150,4,-4.9253197,1.88,31.3,21.45,5,3,-1.92352226,5,221.9775,1917.5,9,13.64375,2.1125,0.27,0,190,8,2078,1.79,4,0.5,213.275,4,6,0.327739491,0,296.52,-1.92352226,26.77,0.145454545,4,5,10.51,0,0,-0.057346678,8.01,-4.993201555,6.85767871,1.67075,2,1,7,4.55260542,4,-34.5,-3.5725,100,17.35,17.05,6.655,18.7,-0.385,7,-8.87041076,4,0,200
0,Ba4Ca4Mn4Ni4O24,313.7228806,19.5,300,0,345,2268.75,22.3,7,0.42,0.5,32.25,150,3.5,-4.540082818,1.91,31.3,21.45,5,2,-1.92352226,5,223.0275,1917.5,10,13.92075,2.1,0.27,0,190,8.5,2078,1.79,4,0.5,237.5,3.5,6.5,0.354759546,0,298.62,-1.92352226,26.77,0.14159292,4,5,10.51,1,0,-0.059067416,8.01,-4.609685411,6.335367595,1.669,2,1,7,4.291449863,4,-24.25,-3.825,90.7,17.55,17.05,6.59875,18.7,-0.3925,8,-8.87041076,4,0,200
0,Ba4Ca4Mn6Co2O24,198.5926738,20.4875,300,0,345,2189.75,22.3,7,0.42,0,30.75,150,4.5,-5.161610224,1.88,31.3,21.45,5,3,-1.92352226,5,202.7825,1917.5,9,13.46625,2.1275,0.27,0,190,7.5,2078,1.79,4,0.75,232.8875,4.5,5.5,0.311451686,0,258.13,-1.92352226,26.77,0.14953271,6,5,10.51,0,0,-0.063578167,8.01,-5.235723568,7.216310695,1.669125,2,1,7,4.731921413,4,-43.25,-3.37875,100,19.525,17.05,6.601875,18.7,-0.34375,7,-8.87041076,6,0,200
0,Ba4Ca4Mn6Fe2O24,192.0104175,20.3375,300,0,345,2174.75,22.3,7,0.42,0,30.375,150,4.75,-5.324784948,1.83,31.3,21.45,5,4,-1.92352226,5,199.8075,1917.5,8,13.35625,2.13375,0.27,0,190,7.25,2078,1.79,4,1,262.5,4.75,5.25,0.30813098,0,252.18,-1.92352226,26.77,0.151658768,6,5,10.73,0,0,-0.051040345,8.01,-5.38636047,7.294080368,1.667625,1,1,7,4.770806249,4,-49,-3.08,80.2,19.225,17.05,6.603125,18.7,-0.3375,6,-8.87041076,6,0,200
1,Ba4Ca4Mn6Ni2O24,234.968862,20.5375,300,0,345,2172.5,22.3,7,0.42,0.25,31.125,150,4.25,-4.968991783,1.91,31.3,21.45,5,2,-1.92352226,5,203.3075,1917.5,10,13.60475,2.12125,0.27,0,190,7.75,2078,1.79,4,0.75,245,4.25,5.75,0.323146225,0,259.18,-1.92352226,26.77,0.147465438,6,5,10.51,1,0,-0.064438536,8.01,-5.043965496,6.955155138,1.66825,2,1,7,4.601343634,4,-38.125,-3.505,90.7,19.625,17.05,6.57375,18.7,-0.3475,8,-8.87041076,6,0,200
0,Ba4Ca4Mn7Co1O24,206.6101336,21.03125,300,0,345,2133,22.3,7,0.42,0,30.375,150,4.75,-5.279755486,1.88,31.3,21.45,5,3,-1.92352226,5,193.185,1917.5,9,13.3775,2.135,0.27,0,190,7.25,2078,1.79,4,0.875,242.69375,4.75,5.25,0.30390016,0,238.935,-1.92352226,26.77,0.151658768,7,5,10.51,0,0,-0.066693912,8.01,-5.356984575,7.395626688,1.6683125,2,1,7,4.821579409,4,-47.625,-3.281875,100,20.6125,17.05,6.5753125,18.7,-0.323125,7,-8.87041076,7,0,200
0,Ba4Ca4Mn7Fe1O24,192.7127554,20.95625,300,0,345,2125.5,22.3,7,0.42,0,30.1875,150,4.875,-5.361342848,1.83,31.3,21.45,5,4,-1.92352226,5,191.6975,1917.5,8,13.3225,2.138125,0.27,0,190,7.125,2078,1.79,4,1,257.5,4.875,5.125,0.302310666,0,235.96,-1.92352226,26.77,0.15274463,7,5,10.73,0,0,-0.060425001,8.01,-5.432303026,7.434511524,1.6675625,1,1,7,4.841021827,4,-50.5,-3.1325,80.2,20.4625,17.05,6.5759375,18.7,-0.32,6,-8.87041076,7,0,200
0,Ba4Ca4Mn7Ni1O24,213.3332277,21.05625,300,0,345,2124.375,22.3,7,0.42,0.125,30.5625,150,4.625,-5.183446265,1.91,31.3,21.45,5,2,-1.92352226,5,193.4475,1917.5,10,13.44675,2.131875,0.27,0,190,7.375,2078,1.79,4,0.875,248.75,4.625,5.375,0.309362285,0,239.46,-1.92352226,26.77,0.150588235,7,5,10.51,1,0,-0.067124096,8.01,-5.261105539,7.265048909,1.667875,2,1,7,4.756290519,4,-45.0625,-3.345,90.7,20.6625,17.05,6.56125,18.7,-0.325,8,-8.87041076,7,0,200
1,Ba4Ca4Ni4Co4O24,330.9399131,17.325,300,1,345,2495.75,22.3,10,0.42,0.5,33.75,150,2.5,-4.06750177,1.91,31.3,21.45,2,2,-1.92352226,2,261.4175,1917.5,10,14.27575,2.07,0.27,0,190,9.5,2078,1.62,4,0,198.275,2.5,7.5,0.40005174,0,375.4,-1.92352226,26.77,0.134453782,4,8,10.44,1,0,-0.046604438,8.01,-4.124641385,5.618103625,1.67225,0,1,7,3.932817878,4,-6.75,-4.2125,100,13.2,17.05,6.705,18.7,-0.475,8,-5.43913904,4,0,200
0,Ba4Ca4Ni6Co2O24,364.7071013,17.375,300,1,345,2478.5,22.3,10,0.42,0.75,34.125,150,2.25,-3.874883329,1.91,31.3,21.45,2,2,-1.92352226,2,261.9425,1917.5,10,14.41425,2.06375,0.27,0,190,9.75,2078,1.62,4,0,210.3875,2.25,7.75,0.419554586,0,376.45,-1.92352226,26.77,0.132780083,6,8,10.44,1,0,-0.047464807,8.01,-3.932883313,5.356948068,1.671375,0,1,7,3.802240099,4,-1.625,-4.33875,100,13.3,17.05,6.676875,18.7,-0.47875,8,-5.43913904,6,0,200
0,Ba4Ca4Ni7Co1O24,354.7377519,17.4,300,1,345,2469.875,22.3,10,0.42,0.875,34.3125,150,2.125,-3.778574108,1.91,31.3,21.45,2,2,-1.92352226,2,262.205,1917.5,10,14.4835,2.060625,0.27,0,190,9.875,2078,1.62,4,0,216.44375,2.125,7.875,0.43003691,0,376.975,-1.92352226,26.77,0.131958763,7,8,10.44,1,0,-0.047894992,8.01,-3.837004277,5.226370289,1.6709375,0,1,7,3.736951209,4,0.9375,-4.401875,100,13.35,17.05,6.6628125,18.7,-0.480625,8,-5.43913904,7,0,200
1,Ba4Cd4Fe8O24,278.9846652,18.75,170,0,235,2291,30.8,8,0.47,0,47.25,130,4,-4.808707505,1.83,14.7,25.7,4,4,-0.812174225,4,234.7675,1559,8,14.818,1.9775,0.3,0,180,8,2078,1.72,4,1,237.5,4,6,0.42919791,0,349.5,-0.74033904,43.94,0.718181818,8,6,10.73,0,0,0.017958796,6.07,-4.826666301,6.45149343,1.54775,0,0.95,9,4.610230463,4,-1,-3.38,80.2,11.8,8.75,7.48625,41.3,-0.27,6,-8.28548436,8,0,96.8
